id	descricao	unidade medida	familia	comprimento	largura	altura	peso
819	a	N	TR	0	0	0	1
820	a	N	TR	0	0	0	1
821	a	N	XX	0	0	0	1
822	a	N	TR	0	0	0	1
823	a	N	XX	0	0	0	1
824	a	N	XX	0	0	0	1
825	a	N	XX	0	0	0	1
826	a	N	XX	0	0	0	1
827	a	N	XX	0	0	0	1
828	a	N	XX	0	0	0	1
829	a	N	XX	0	0	0	1
830	a	N	XX	0	0	0	1
831	a	N	XX	0	0	0	1
832	a	N	TR	0	0	0	1
833	a	N	TR	0	0	0	1
834	a	N	TR	0	0	0	1
835	a	N	XX	0	0	0	1
836	a	N	TR	0	0	0	1
837	a	N	TR	0	0	0	1
838	a	N	XX	0	0	0	1
839	a	N	TR	0	0	0	1
840	a	N	TR	0	0	0	1
841	a	N	XX	0	0	0	1
842	a	N	TR	0	0	0	1
843	a	N	TR	0	0	0	1
844	a	N	TR	0	0	0	1
845	a	N	XX	0	0	0	1
846	a	N	TR	0	0	0	1
847	a	N	TR	0	0	0	1
848	a	N	TR	0	0	0	1
849	a	N	TR	0	0	0	1
850	a	N	XX	0	0	0	1
851	a	N	TR	0	0	0	1
852	a	N	TR	0	0	0	1
853	a	N	TR	0	0	0	1
854	a	N	TR	0	0	0	1
855	a	N	TR	0	0	0	1
856	a	N	TR	0	0	0	1
857	a	N	TR	0	0	0	1
858	a	N	TR	0	0	0	1
859	a	N	TR	0	0	0	1
860	a	N	TR	0	0	0	1
861	a	N	TR	0	0	0	1
862	a	N	TR	0	0	0	1
863	a	N	TR	0	0	0	1
864	a	N	TR	0	0	0	1
865	a	N	TR	0	0	0	1
866	a	N	TR	0	0	0	1
867	a	N	TR	0	0	0	1
868	a	N	TR	0	0	0	1
869	a	N	TR	0	0	0	1
870	a	N	TR	0	0	0	1
871	a	N	TR	0	0	0	1
872	a	N	TR	0	0	0	1
873	a	N	TR	0	0	0	1
874	a	N	TR	0	0	0	1
875	a	N	TR	0	0	0	1
876	a	N	TR	0	0	0	1
877	a	N	XX	0	0	0	1
878	a	N	TR	0	0	0	1
879	a	N	TR	0	0	0	1
880	a	N	TR	0	0	0	1
881	a	N	TR	0	0	0	1
882	a	N	TR	0	0	0	1
883	a	N	TR	0	0	0	1
884	a	N	TR	0	0	0	1
885	a	N	TR	0	0	0	1
886	a	N	TR	0	0	0	1
887	a	N	TR	0	0	0	1
888	a	N	TR	0	0	0	1
889	a	N	TR	0	0	0	1
890	a	N	TR	0	0	0	1
891	a	N	XX	0	0	0	1
892	a	N	TR	0	0	0	1
893	a	N	TR	0	0	0	1
894	a	N	TR	0	0	0	1
895	a	N	XX	0	0	0	1
896	a	N	TR	0	0	0	1
897	a	N	TR	0	0	0	1
898	a	N	TR	0	0	0	1
899	a	N	TR	0	0	0	1
900	a	N	XX	0	0	0	1
901	a	N	TR	0	0	0	1
902	a	N	TR	0	0	0	1
903	a	N	TR	0	0	0	1
904	a	N	TR	0	0	0	1
905	a	N	TR	0	0	0	1
906	a	N	TR	0	0	0	1
907	a	N	TR	0	0	0	1
908	a	N	XX	0	0	0	1250
909	a	N	XX	0	0	0	1
910	a	N	XX	0	0	0	1
911	a	N	XX	0	0	0	1
912	a	N	XX	0	0	0	1
913	a	N	TR	0	0	0	1
914	a	N	XX	0	0	0	1
915	a	N	TR	0	0	0	1
916	a	N	TR	0	0	0	1
917	a	N	TR	0	0	0	1
918	a	N	TR	0	0	0	1
919	a	N	TR	0	0	0	1
920	a	N	TR	0	0	0	1
921	a	N	TR	0	0	0	1
922	a	N	TR	0	0	0	1
923	a	N	TR	0	0	0	1
924	a	N	TR	0	0	0	1
925	a	N	TR	0	0	0	1
926	a	N	TR	0	0	0	1
927	a	N	TR	0	0	0	1
928	a	N	TR	0	0	0	1
929	a	N	TR	0	0	0	1
930	a	N	TR	0	0	0	1
931	a	N	TR	0	0	0	1
932	a	N	TR	0	0	0	1
933	a	N	TR	0	0	0	1
934	a	N	TR	0	0	0	1
935	a	N	TR	0	0	0	1
936	a	N	TR	0	0	0	1
937	a	N	TR	0	0	0	1
938	a	N	TR	0	0	0	1
939	a	N	TR	0	0	0	1
940	a	N	TR	0	0	0	1
941	a	N	TR	0	0	0	1
942	a	N	TR	0	0	0	1
943	a	N	TR	0	0	0	1
944	a	N	XX	0	0	0	1250
945	a	N	TR	0	0	0	1
946	a	N	TR	0	0	0	1
947	a	N	TR	0	0	0	1
948	a	N	TR	0	0	0	1
949	a	N	TR	0	0	0	1
950	a	N	TR	0	0	0	1
951	a	N	TR	0	0	0	1
952	a	N	TR	0	0	0	1
953	a	N	TR	0	0	0	1
954	a	N	TR	0	0	0	1
955	a	N	TR	0	0	0	1
956	a	N	TR	0	0	0	1
957	a	N	TR	0	0	0	1
958	a	N	TR	0	0	0	1
959	a	N	XX	0	0	0	375
960	a	N	TR	0	0	0	1
961	a	N	TR	0	0	0	1
962	a	N	TR	0	0	0	1
963	a	N	TR	0	0	0	1
964	a	N	TR	0	0	0	1
965	a	N	TR	0	0	0	1
966	a	N	TR	0	0	0	1
967	a	N	TR	0	0	0	1
968	a	N	TR	0	0	0	1
969	a	N	TR	0	0	0	1
970	a	N	TR	0	0	0	1
971	a	N	TR	0	0	0	1
972	a	N	TR	0	0	0	1
973	a	N	TR	0	0	0	1
974	a	N	TR	0	0	0	1
975	a	NR	TR	0	0	0	1
976	a	N	TR	0	0	0	1
977	a	N	TR	0	0	0	1
978	a	N	TR	0	0	0	1
979	a	N	TR	0	0	0	1
980	a	N	TR	0	0	0	1
981	a	N	TR	0	0	0	1
982	a	N	TR	0	0	0	1
983	a	N	TR	0	0	0	1
984	a	N	TR	0	0	0	1
985	a	N	XX	0	0	0	1
986	a	N	TR	0	0	0	1
987	a	N	TR	0	0	0	1
988	a	N	TR	0	0	0	1
989	a	N	TR	0	0	0	1
990	a	N	TR	0	0	0	1
991	a	N	XX	0	0	0	1
992	a	N	TR	0	0	0	1
993	a	N	TR	0	0	0	1
994	a	N	TR	0	0	0	1
995	a	N	TR	0	0	0	1
996	a	N	TR	0	0	0	1
997	a	N	TR	0	0	0	1
998	a	N	XX	0	0	0	1
999	a	N	TR	0	0	0	1
1000	a	N	TR	0	0	0	1
1001	a	N	TR	0	0	0	1
1002	a	N	TR	0	0	0	1
1003	a	N	TR	0	0	0	1
1004	a	N	TR	0	0	0	1
1005	a	N	TR	0	0	0	1
1006	a	N	TR	0	0	0	1
1007	a	N	TR	0	0	0	1
1008	a	N	TR	0	0	0	1
1009	a	N	TR	0	0	0	1
1010	a	N	XX	0	0	0	1
1011	a	N	TR	0	0	0	1
1012	a	N	TR	0	0	0	1
1013	a	N	TR	0	0	0	1
1014	a	N	TR	0	0	0	1
1015	a	N	TR	0	0	0	1
1016	a	N	TR	0	0	0	1
1017	a	N	TR	0	0	0	1
1018	a	N	TR	0	0	0	1
1019	a	N	TR	0	0	0	1
1020	a	N	TR	0	0	0	1
1021	a	N	TR	0	0	0	1
1022	a	N	TR	0	0	0	1
1023	a	N	TR	0	0	0	1
1024	a	N	XX	0	0	0	22
1025	a	N	TR	0	0	0	1
1026	a	N	XX	0	0	0	1
1027	a	N	XX	0	0	0	1
1028	a	N	TR	0	0	0	1
1029	a	N	XX	0	0	0	1
1030	a	N	XX	0	0	0	1
1031	a	N	TR	0	0	0	1
1032	a	N	TR	0	0	0	1
1033	a	N	TR	0	0	0	1
1034	a	N	TR	0	0	0	1
1035	a	N	TR	0	0	0	1
1036	a	N	TR	0	0	0	1
1037	a	N	TR	0	0	0	1
1038	a	N	TR	0	0	0	1
1039	a	N	TR	0	0	0	1
1040	a	N	TR	0	0	0	1
1041	a	N	TR	0	0	0	1
1042	a	N	TR	0	0	0	1
1043	a	N	TR	0	0	0	1
1044	a	N	TR	0	0	0	1
1045	a	N	TR	0	0	0	1
1046	a	N	TR	0	0	0	1
1047	a	N	TR	0	0	0	1
1048	a	N	TR	0	0	0	1
1049	a	N	TR	0	0	0	1
1050	a	N	TR	0	0	0	1
1051	a	N	TR	0	0	0	1
1052	a	N	TR	0	0	0	1
1053	a	N	TR	0	0	0	1
1054	a	N	XX	0	0	0	1
1055	a	N	TR	0	0	0	1
1056	a	N	TR	0	0	0	1
1057	a	N	TR	0	0	0	1
1058	a	N	TR	0	0	0	1
1059	a	N	TR	0	0	0	1
1060	a	N	XX	0	0	0	1
1061	a	N	TR	0	0	0	1
1062	a	N	TR	0	0	0	1
1063	a	N	TR	0	0	0	1
1064	a	N	TR	0	0	0	1
1065	a	N	TR	0	0	0	1
1066	a	N	TR	0	0	0	1
1067	a	N	XX	0	0	0	1
1068	a	N	TR	0	0	0	1
1069	a	N	TR	0	0	0	1
1070	a	N	TR	0	0	0	1
1071	a	N	XX	0	0	0	1
1072	a	N	TR	0	0	0	1
1073	a	N	TR	0	0	0	1
1074	a	N	TR	0	0	0	1
1075	a	N	XX	0	0	0	1
1076	a	N	XX	0	0	0	1
1077	a	N	TR	0	0	0	1
1078	a	N	TR	0	0	0	1
1079	a	N	TR	0	0	0	1
1080	a	N	TR	0	0	0	1
1081	a	N	TR	0	0	0	1
1082	a	N	TR	0	0	0	1
1083	a	N	TR	0	0	0	1
1084	a	N	TR	0	0	0	1
1085	a	N	XX	0	0	0	1
1086	a	N	TR	0	0	0	1
1087	a	N	TR	0	0	0	1
1088	a	N	TR	0	0	0	1
1089	a	N	TR	0	0	0	1
1090	a	N	TR	0	0	0	1
1091	a	N	XX	0	0	0	1
1092	a	N	XX	0	0	0	1
1093	a	N	XX	0	0	0	1
1094	a	N	TR	0	0	0	1
1095	a	N	XX	0	0	0	1
1096	a	N	TR	0	0	0	1
1097	a	N	XX	0	0	0	1
1098	a	N	XX	0	0	0	1
1099	a	N	TR	0	0	0	1
1100	a	N	TR	0	0	0	1
1101	a	N	TR	0	0	0	1
1102	a	N	TR	0	0	0	1
1103	a	N	TR	0	0	0	1
1104	a	N	TR	0	0	0	1
1105	a	N	TR	0	0	0	1
1106	a	N	TR	0	0	0	1
1107	a	N	TR	0	0	0	1
1108	a	N	XX	0	0	0	1
1109	a	N	XX	0	0	0	1
1110	a	N	XX	0	0	0	1
1111	a	N	TR	0	0	0	1
1112	a	N	TR	0	0	0	1
1113	a	N	TR	0	0	0	1
1114	a	N	TR	0	0	0	1
1115	a	N	TR	0	0	0	1
1116	a	N	TR	0	0	0	1
1117	a	N	TR	0	0	0	1
1118	a	N	TR	0	0	0	1
1119	a	N	TR	0	0	0	1
1120	a	N	TR	0	0	0	1
1121	a	N	TR	0	0	0	1
1122	a	N	XX	0	0	0	1
1123	a	N	TR	0	0	0	1
1124	a	N	TR	0	0	0	1
1125	a	N	TR	0	0	0	1
1126	a	N	TR	0	0	0	1
1127	a	N	XX	0	0	0	1
1128	a	N	TR	0	0	0	1
1129	a	N	TR	0	0	0	1
1130	a	N	TR	0	0	0	1
1131	a	N	XX	0	0	0	1
1132	a	N	TR	0	0	0	1
1133	a	N	TR	0	0	0	1
1134	a	N	TR	0	0	0	1
1135	a	N	TR	0	0	0	1
1136	a	N	TR	0	0	0	1
1137	a	N	TR	0	0	0	1
1138	a	N	TR	0	0	0	1
1139	a	N	TR	0	0	0	1
1140	a	N	TR	0	0	0	1
1141	a	N	TR	0	0	0	1
1142	a	N	TR	0	0	0	1
1143	a	N	XX	0	0	0	1
1144	a	N	TR	0	0	0	1
1145	a	N	TR	0	0	0	1
1146	a	N	TR	0	0	0	1
1147	a	N	TR	0	0	0	1
1148	a	N	TR	0	0	0	1
1149	a	N	TR	0	0	0	1
1150	a	N	TR	0	0	0	1
1151	a	N	TR	0	0	0	1
1152	a	N	TR	0	0	0	1
1153	a	N	XX	0	0	0	1
1154	a	N	TR	0	0	0	1
1155	a	N	TR	0	0	0	1
1156	a	N	TR	0	0	0	1
1157	a	N	TR	0	0	0	1
1158	a	N	XX	0	0	0	1
1159	a	N	XX	0	0	0	1
1160	a	N	TR	0	0	0	1
1161	a	N	TR	0	0	0	1
1162	a	N	TR	0	0	0	1
1163	a	N	TR	0	0	0	1
1164	a	N	TR	0	0	0	1
1165	a	N	TR	0	0	0	1
1166	a	N	TR	0	0	0	1
1167	a	N	XX	0	0	0	1
1168	a	N	TR	0	0	0	1
1169	a	NR	TR	0	0	0	1
1170	a	N	TR	0	0	0	1
1171	a	N	TR	0	0	0	1
1172	a	N	TR	0	0	0	1
1173	a	N	TR	71	16	71	1
1174	a	N	TR	0	0	0	1
1175	a	N	TR	0	0	0	1
1176	a	N	TR	0	0	0	1
1177	a	N	TR	0	0	0	1
1178	a	N	TR	0	0	0	1
1179	a	N	TR	0	0	0	1
1180	a	N	TR	0	0	0	1
1181	a	N	TR	0	0	0	1
1182	a	N	TR	0	0	0	1
1183	a	N	TR	0	0	0	1
1184	a	N	TR	0	0	0	1
1185	a	N	TR	0	0	0	1
1186	a	N	XX	0	0	0	1
1187	a	N	TR	0	0	0	1
1188	a	N	TR	0	0	0	1
1189	a	N	TR	0	0	0	1
1190	a	N	XX	0	0	0	1
1191	a	N	TR	0	0	0	1000
1192	a	N	TR	0	0	0	1
1193	a	N	XX	0	0	0	1
1194	a	N	XX	0	0	0	1
1195	a	N	XX	0	0	0	1
1196	a	N	XX	0	0	0	1
1197	a	N	TR	0	0	0	1
1198	a	N	TR	0	0	0	1
1199	a	N	TR	0	0	0	1
1200	a	N	TR	0	0	0	1
1201	a	N	TR	0	0	0	1
1202	a	N	TR	0	0	0	1
1203	a	N	TR	0	0	0	1
1204	a	N	TR	0	0	0	1
1205	a	N	TR	0	0	0	1
1206	a	N	TR	0	0	0	1
1207	a	N	TR	0	0	0	1
1208	a	N	TR	0	0	0	1
1209	a	N	TR	0	0	0	1
1210	a	N	TR	0	0	0	1
1211	a	N	TR	0	0	0	1
1212	a	N	TR	0	0	0	1
1213	a	N	TR	0	0	0	1
1214	a	N	TR	0	0	0	1
1215	a	N	TR	0	0	0	1
1216	a	N	TR	0	0	0	1
1217	a	N	TR	0	0	0	1
1218	a	N	TR	0	0	0	1
1219	a	N	TR	0	0	0	1
1220	a	N	TR	0	0	0	1
1221	a	N	TR	0	0	0	1
1222	a	N	TR	0	0	0	1
1223	a	N	TR	0	0	0	1
1224	a	N	TR	0	0	0	1
1225	a	N	TR	0	0	0	1
1226	a	N	TR	0	0	0	1
1227	a	N	TR	0	0	0	1
1228	a	N	TR	0	0	0	1
1229	a	N	TR	0	0	0	1
1230	a	N	TR	0	0	0	1
1231	a	N	TR	0	0	0	1
1232	a	N	TR	0	0	0	1
1233	a	N	TR	0	0	0	1
1234	a	N	TR	0	0	0	1
1235	a	N	XX	0	0	0	1
1236	a	N	TR	0	0	0	1
1237	a	N	TR	0	0	0	1
1238	a	N	TR	0	0	0	1
1239	a	N	TR	0	0	0	1
1240	a	N	TR	0	0	0	1
1241	a	N	TR	0	0	0	1
1242	a	N	TR	0	0	0	1
1243	a	N	TR	0	0	0	1
1244	a	N	TR	0	0	0	1
1245	a	N	TR	0	0	0	1
1246	a	N	TR	0	0	0	1
1247	a	N	TR	0	0	0	1
1248	a	N	XX	0	0	0	1
1249	a	N	TR	0	0	0	1
1250	a	N	XX	0	0	0	1
1251	a	N	TR	0	0	0	1
1252	a	N	TR	0	0	0	1
1253	a	N	TR	0	0	0	1
1254	a	N	TR	0	0	0	1
1255	a	N	TR	0	0	0	1
1256	a	N	TR	0	0	0	1
1257	a	N	TR	0	0	0	1
1258	a	N	TR	0	0	0	1
1259	a	N	TR	0	0	0	1
1260	a	N	TR	0	0	0	1
1261	a	N	TR	0	0	0	1
1262	a	N	TR	0	0	0	1
1263	a	N	XX	0	0	0	0
1264	a	N	TR	0	0	0	1
1265	a	N	TR	0	0	0	1
1266	a	N	XX	0	0	0	1
1267	a	N	TR	0	0	0	1
1268	a	N	TR	0	0	0	1
1269	a	N	XX	0	0	0	1
1270	a	N	TR	0	0	0	1
1271	a	N	XX	0	0	0	1
1272	a	N	TR	0	0	0	1
1273	a	N	TR	0	0	0	1
1274	a	N	XX	0	0	0	1
1275	a	N	TR	0	0	0	1
1276	a	N	TR	0	0	0	1
1277	a	N	TR	0	0	0	1
1278	a	CF	TR	0	0	0	1
1279	a	N	TR	0	0	0	1
1280	a	N	TR	0	0	0	1
1281	a	N	TR	0	0	0	1
1282	a	N	TR	0	0	0	1
1283	a	N	TR	0	0	0	1
1284	a	N	XX	0	0	0	1
1285	a	N	TR	0	0	0	1
1286	a	N	TR	0	0	0	1
1287	a	N	XX	0	0	0	1
1288	a	N	XX	0	0	0	1
1289	a	N	XX	0	0	0	1
1290	a	N	TR	0	0	0	1
1291	a	N	TR	0	0	0	1
1292	a	N	XX	0	0	0	1
1293	a	N	XX	0	0	0	1
1294	a	N	XX	0	0	0	1
1295	a	N	XX	0	0	0	1
1296	a	N	XX	0	0	0	1
1297	a	N	XX	0	0	0	1
1298	a	N	TR	0	0	0	1
1299	a	N	TR	0	0	0	1
1300	a	N	TR	0	0	0	1
1301	a	N	XX	0	0	0	1
1302	a	N	TR	0	0	0	1
1303	a	N	TR	0	0	0	1
1304	a	N	TR	0	0	0	1
1305	a	N	TR	0	0	0	1
1306	a	N	TR	0	0	0	1
1307	a	N	TR	0	0	0	1
1308	a	N	TR	0	0	0	1
1309	a	N	TR	0	0	0	1
1310	a	N	TR	0	0	0	1
1311	a	N	TR	0	0	0	1
1312	a	N	XX	0	0	0	1
1313	a	N	TR	0	0	0	1
1314	a	N	TR	0	0	0	1
1315	a	N	TR	0	0	0	1
1316	a	N	TR	0	0	0	1
1317	a	N	TR	0	0	0	1
1318	a	N	TR	0	0	0	1
1319	a	N	TR	0	0	0	1
1320	a	N	TR	0	0	0	1
1321	a	N	TR	0	0	0	1
1322	a	N	XX	0	0	0	1
1323	a	N	TR	0	0	0	1
1324	a	N	TR	0	0	0	1
1325	a	N	TR	0	0	0	1
1326	a	N	TR	0	0	0	1
1327	a	N	TR	0	0	0	1
1328	a	N	TR	0	0	0	1
1329	a	N	TR	0	0	0	1
1330	a	N	TR	0	0	0	1
1331	a	N	TR	0	0	0	1
1332	a	N	TR	0	0	0	1
1333	a	N	TR	0	0	0	1
1334	a	N	TR	0	0	0	1
1335	a	N	XX	0	0	0	0
1336	a	N	TR	0	0	0	1
1337	a	N	TR	0	0	0	1
1338	a	N	TR	0	0	0	1
1339	a	N	TR	0	0	0	1
1340	a	N	XX	0	0	0	1
1341	a	N	TR	0	0	0	1
1342	a	N	TR	0	0	0	1
1343	a	N	TR	0	0	0	1
1344	a	N	TR	0	0	0	1
1345	a	N	TR	0	0	0	1
1346	a	N	TR	0	0	0	1
1347	a	N	TR	0	0	0	1
1348	a	N	TR	0	0	0	1
1349	a	N	XX	0	0	0	1
1350	a	N	XX	0	0	0	1
1351	a	N	TR	0	0	0	1
1352	a	N	TR	0	0	0	1
1353	a	N	TR	0	0	0	1
1354	a	N	TR	0	0	0	1
1355	a	N	TR	0	0	0	1
1356	a	N	TR	0	0	0	1
1357	a	N	TR	0	0	0	1
1358	a	N	TR	0	0	0	1
1359	a	N	TR	0	0	0	1
1360	a	N	TR	0	0	0	1
1361	a	N	TR	0	0	0	1
1362	a	N	TR	0	0	0	1
1363	a	N	TR	0	0	0	1
1364	a	N	TR	0	0	0	1
1365	a	N	TR	0	0	0	1
1366	a	N	TR	0	0	0	1
1367	a	N	TR	0	0	0	1
1368	a	N	TR	0	0	0	1
1369	a	N	TR	0	0	0	1
1370	a	N	TR	0	0	0	1
1371	a	N	TR	0	0	0	1
1372	a	N	TR	0	0	0	1
1373	a	N	XX	0	0	0	1
1374	a	N	XX	0	0	0	1
1375	a	N	XX	0	0	0	1
1376	a	N	XX	0	0	0	1
1377	a	N	XX	0	0	0	1
1378	a	N	XX	0	0	0	1
1379	a	N	TR	0	0	0	1
1380	a	N	TR	0	0	0	1
1381	a	N	TR	0	0	0	1
1382	a	N	XX	0	0	0	1
1383	a	N	XX	0	0	0	1
1384	a	N	XX	0	0	0	1
1385	a	N	TR	0	0	0	1
1386	a	N	XX	0	0	0	1
1387	a	N	XX	0	0	0	1
1388	a	N	XX	0	0	0	1
1389	a	N	TR	0	0	0	1
1390	a	N	XX	0	0	0	1
1391	a	N	XX	0	0	0	1
1392	a	N	TR	0	0	0	1
1393	a	N	TR	0	0	0	1
1394	a	N	TR	0	0	0	1
1395	a	N	TR	0	0	0	1
1396	a	N	TR	0	0	0	1
1397	a	N	TR	0	0	0	1
1398	a	N	TR	0	0	0	1
1399	a	N	TR	0	0	0	1
1400	a	N	TR	0	0	0	1
1401	a	N	TR	0	0	0	1
1402	a	N	TR	0	0	0	1
1403	a	N	TR	0	0	0	1
1404	a	N	TR	0	0	0	1
1405	a	N	TR	0	0	0	1
1406	a	N	TR	0	0	0	1
1407	a	N	TR	0	0	0	1
1408	a	N	TR	0	0	0	1
1409	a	N	TR	0	0	0	1
1410	a	N	TR	0	0	0	1
1411	a	N	TR	0	0	0	1
1412	a	N	TR	0	0	0	1
1413	a	N	TR	0	0	0	1
1414	a	N	TR	0	0	0	1
1415	a	N	TR	0	0	0	1
1416	a	N	TR	0	0	0	1
1417	a	N	TR	0	0	0	1
1418	a	N	TR	0	0	0	1
1419	a	N	TR	0	0	0	1
1420	a	N	TR	0	0	0	1
1421	a	N	TR	0	0	0	1
1422	a	N	TR	0	0	0	1
1423	a	N	XX	0	0	0	1
1424	a	N	XX	0	0	0	1
1425	a	N	TR	0	0	0	1
1426	a	N	TR	0	0	0	1
1427	a	N	TR	0	0	0	1
1428	a	N	TR	0	0	0	1
1429	a	N	TR	0	0	0	1
1430	a	N	XX	0	0	0	1
1431	a	N	XX	0	0	0	1
1432	a	N	XX	0	0	0	1
1433	a	N	TR	0	0	0	1
1434	a	N	TR	0	0	0	1
1435	a	N	TR	0	0	0	1
1436	a	N	TR	0	0	0	1
1437	a	N	TR	0	0	0	1
1438	a	N	TR	0	0	0	1
1439	a	N	TR	0	0	0	1
1440	a	N	TR	0	0	0	1
1441	a	N	TR	0	0	0	1
1442	a	N	TR	0	0	0	1
1443	a	N	TR	0	0	0	1
1444	a	N	TR	0	0	0	1
1445	a	N	TR	0	0	0	1
1446	a	N	TR	0	0	0	1
1447	a	N	TR	0	0	0	1
1448	a	N	TR	0	0	0	1
1449	a	N	TR	0	0	0	1
1450	a	N	TR	0	0	0	1
1451	a	N	TR	0	0	0	1
1452	a	N	TR	0	0	0	1
1453	a	N	TR	0	0	0	1
1454	a	N	TR	0	0	0	1
1455	a	N	TR	0	0	0	1
1456	a	N	TR	0	0	0	1
1457	a	N	TR	0	0	0	1
1458	a	N	TR	0	0	0	1
1459	a	N	TR	0	0	0	1
1460	a	N	TR	0	0	0	1
1461	a	N	TR	0	0	0	1
1462	a	N	TR	0	0	0	1
1463	a	N	TR	0	0	0	1
1464	a	N	TR	0	0	0	1
1465	a	N	TR	0	0	0	1
1466	a	N	TR	0	0	0	1
1467	a	N	TR	0	0	0	1
1468	a	N	TR	0	0	0	1
1469	a	N	TR	0	0	0	1
1470	a	N	TR	0	0	0	1
1471	a	N	TR	0	0	0	1
1472	a	N	TR	0	0	0	1
1473	a	N	TR	0	0	0	1
1474	a	N	TR	0	0	0	1
1475	a	N	TR	0	0	0	1
1476	a	N	TR	0	0	0	1
1477	a	N	TR	0	0	0	1
1478	a	N	TR	0	0	0	1
1479	a	N	TR	0	0	0	1
1480	a	N	TR	0	0	0	1
1481	a	N	TR	0	0	0	1
1482	a	N	TR	0	0	0	1
1483	a	N	TR	0	0	0	1
1484	a	N	TR	0	0	0	1
1485	a	N	TR	0	0	0	1
1486	a	N	TR	0	0	0	1
1487	a	N	TR	0	0	0	1
1488	a	N	TR	17	43	17	1
1489	a	N	TR	0	0	0	1
1490	a	N	TR	0	0	0	1
1491	a	N	XX	0	0	0	1
1492	a	N	TR	0	0	0	1
1493	a	N	TR	0	0	0	1
1494	a	N	TR	0	0	0	1
1495	a	N	TR	0	0	0	1
1496	a	N	TR	0	0	0	1
1497	a	N	XX	0	0	0	417
1498	a	N	TR	0	0	0	1
1499	a	N	TR	0	0	0	1
1500	a	N	TR	0	0	0	1
1501	a	N	TR	0	0	0	1
1502	a	N	TR	0	0	0	1
1503	a	N	XX	0	0	0	1
1504	a	N	TR	0	0	0	1
1505	a	N	TR	0	0	0	1
1506	a	N	TR	0	0	0	1
1507	a	N	TR	0	0	0	1
1508	a	N	XX	0	0	0	1
1509	a	N	TR	0	0	0	1
1510	a	N	TR	0	0	0	1
1511	a	N	XX	0	0	0	1
1512	a	N	TR	0	0	0	1
1513	a	N	TR	0	0	0	1
1514	a	N	TR	0	0	0	1
1515	a	N	TR	0	0	0	1
1516	a	N	TR	0	0	0	1
1517	a	N	TR	0	0	0	1
1518	a	N	TR	0	0	0	1
1519	a	N	TR	0	0	0	1
1520	a	N	TR	0	0	0	1
1521	a	N	XX	0	0	0	1
1522	a	N	TR	0	0	0	1
1523	a	N	XX	0	0	0	1
1524	a	N	TR	0	0	0	1
1525	a	N	TR	0	0	0	1
1526	a	N	TR	0	0	0	1
1527	a	N	TR	0	0	0	1
1528	a	N	TR	0	0	0	1
1529	a	N	TR	0	0	0	1
1530	a	N	TR	0	0	0	1
1531	a	N	TR	0	0	0	1
1532	a	N	TR	0	0	0	1
1533	a	N	TR	0	0	0	1
1534	a	N	TR	0	0	0	1
1535	a	N	TR	0	0	0	1
1536	a	N	XX	0	0	0	1
1537	a	N	TR	0	0	0	1
1538	a	N	TR	0	0	0	1
1539	a	N	TR	0	0	0	1
1540	a	N	TR	0	0	0	1
1541	a	N	TR	0	0	0	1
1542	a	N	TR	0	0	0	1
1543	a	N	TR	0	0	0	1
1544	a	N	TR	0	0	0	1
1545	a	N	XX	0	0	0	1
1546	a	N	TR	0	0	0	1
1547	a	N	TR	0	0	0	1
1548	a	N	TR	0	0	0	1
1549	a	N	TR	0	0	0	1
1550	a	N	TR	0	0	0	1
1551	a	N	TR	0	0	0	1
1552	a	N	TR	0	0	0	1
1553	a	N	TR	0	0	0	1
1554	a	N	TR	0	0	0	1
1555	a	N	TR	0	0	0	1
1556	a	N	TR	0	0	0	1
1557	a	N	TR	0	0	0	1
1558	a	N	TR	0	0	0	1
1559	a	N	TR	0	0	0	1
1560	a	N	XX	4	10	4	629
1561	a	N	TR	0	0	0	1
1562	a	N	TR	0	0	0	1
1563	a	N	TR	0	0	0	1
1564	a	N	TR	0	0	0	1
1565	a	N	TR	0	0	0	1
1566	a	N	TR	0	0	0	1
1567	a	N	TR	0	0	0	1
1568	a	N	TR	0	0	0	1
1569	a	N	TR	0	0	0	1
1570	a	N	TR	0	0	0	1
1571	a	N	TR	0	0	0	1
1572	a	N	TR	0	0	0	1
1573	a	N	TR	0	0	0	1
1574	a	N	TR	0	0	0	1
1575	a	N	TR	0	0	0	1
1576	a	N	TR	0	0	0	1
1577	a	N	TR	0	0	0	1
1578	a	N	TR	0	0	0	1
1579	a	N	TR	0	0	0	1
1580	a	N	TR	0	0	0	1
1581	a	N	TR	0	0	0	1
1582	a	N	TR	0	0	0	1
1583	a	N	TR	0	0	0	1
1584	a	N	XX	0	0	0	1
1585	a	N	TR	0	0	0	1
1586	a	N	TR	0	0	0	1
1587	a	N	XX	0	0	0	1
1588	a	N	XX	0	0	0	1
1589	a	N	XX	0	0	0	1
1590	a	N	XX	0	0	0	1
1591	a	N	TR	0	0	0	1
1592	a	N	XX	0	0	0	1
1593	a	N	XX	0	0	0	1
1594	a	N	XX	0	0	0	1
1595	a	N	TR	0	0	0	1
1596	a	N	XX	0	0	0	1
1597	a	N	XX	0	0	0	1
1598	a	N	XX	0	0	0	1
1599	a	N	XX	0	0	0	1
1600	a	N	TR	0	0	0	1
1601	a	N	XX	0	0	0	1
1602	a	N	XX	0	0	0	1
1603	a	N	XX	0	0	0	1
